"","name","label"
"279","c448","C drug #10 dose/day W_3"
"280","c449","C drug #10 cause W_3"
"281","c450","C drug #10 duration W_3"
"282","c451","C drug #11 W_3"
"283","c452","C drug #11 concentration W_3"
"284","c452a","C drug #11 unit W_3"
"285","c453","C drug #11 dose/day W_3"
"286","c454","C drug #11 cause W_3"
"287","c455","C drug #11 duration W_3"
"288","c456","C drug #12 W_3"
"289","c457","C drug #12 concentration W_3"
"290","c457a","C drug #12 unit W_3"
"291","c458","C drug #12 dose/day W_3"
"292","c459","C drug #12 cause W_3"
"293","c460","C drug #12 duration W_3"
"294","c461","C additional medication #1 W_3"
"295","c462","C additional medication #2 W_3"
"296","c463","C additional medication #3 W_3"
"297","c464","C additional medication #4 W_3"
"298","c465","C additional medication #5 W_3"
"299","c466","C additional medication #6 W_3"
"300","c467","C additional medication #7 W_3"
"301","c468","C additional medication #8 W_3"
"302","c469","C other medication W_3"
"303","c470","C self manage medication W_3"
"304","c471","C take medicine as prescribed W_3"
"305","c472","C subject take medicine as prescribed W_3"
"306","c476","C # cigarettes/day W_3"
"307","c477","C # cigars/day W_3"
"308","c478","C # Cigarillos/day W_3"
"309","c479","C # grams pipe tobacco/day W_3"
"310","c483","C # boxes snuff/week W_3"
"311","c484","C how often drink beer W_3"
"312","c485","C how often drink light wine W_3"
"313","c486","C how often drink strong wine W_3"
"314","c487","C how often drink hard liquor W_3"
"315","c492","C drink coffee W_3"
"316","c493","C # cups coffee/day W_3"
"317","c496","C drink tea W_3"
"318","c497","C # cups tea/day W_3"
"319","c501","C good/bad memory W_3"
"320","c502","C memory prob make daily living difficult W_3"
"321","c503","C has memory changed last 2 yrs W_3"
"322","c504","C good/bad cognitive ability W_3"
"323","cn504","C thinking ability changed last 2 yrs W_3"
"324","c506","C train your memory/keep mind active now W_3"
"325","c507","C play games (chess, bridge) W_3"
"326","c508","C do crosswords and alike W_3"
"327","c509","C read literature W_3"
"328","c510","C write/genealogy research/documentation W_3"
"329","c511","C studies W_3"
"330","c512","C something demand mental activity W_3"
"331","c513","C knows date W_3"
"332","c514","C knows day W_3"
"333","c515","C knows month W_3"
"334","c516","C knows season W_3"
"335","c517","C knows year W_3"
"336","c518","C knows street/ward W_3"
"337","c519","C knows district/institution W_3"
"338","c520","C knows place/town W_3"
"339","c521","C knows county W_3"
"340","c522","C knows country W_3"
"341","c523","C knows key W_3"
"342","c524","C knows toothbrush W_3"
"343","c525","C knows lamp W_3"
"344","c526","C # times repeat mini-mental test W_3"
"345","c527","C subtraction prob # 1 W_3"
"346","c528","C subtraction prob # 2 W_3"
"347","c529","C subtraction prob # 3 W_3"
"348","c530","C subtraction prob # 4 W_3"
"349","c531","C subtraction prob # 5 W_3"
"350","c532","C remembers key W_3"
"351","c533","C remembers toothbrush W_3"
"352","c534","C remembers lamp W_3"
"353","c535","C copied design W_3"
"354","c536","C knows watch W_3"
"355","c537","C knows pencil W_3"
"356","c538","C repeated sentence W_3"
"357","c539","C took paper in hand W_3"
"358","c540","C folded paper in half W_3"
"359","c541","C put paper on ... W_3"
"360","c542","C follow instructions W_3"
"361","c543","C wrote complete sentence W_3"
"362","c544","C info test part 1 not performed W_3"
"363","c545","C info test part 2 not performed W_3"
"364","c546","C score part 1 info test W_3"
"365","c547","C score part 2 info test W_3"
"366","c548","C reasoning/figure logic test not performed W_3"
"367","c549","C score reasoning/figure logic exercise W_3"
"368","c550","C # correct reasoning figure logic part 1 W_3"
"369","c551","C # correct reasoning figure logic part 2 W_3"
"370","c552","C # performed reasoning figure logic part 1 W_3"
"371","c553","C # performed reasoning figure logic part 2 W_3"
"372","c554","C block design test not performed W_3"
"373","c555","C score exercises block design test W_3"
"374","c556","C block design showed anxiety W_3"
"375","c557","C block design showed self-criticism W_3"
"376","c558","C block design tried several times W_3"
"377","c559","C block design showed strategy W_3"
"378","c560","C block design rotation W_3"
"379","c561","C block design showed perseverance W_3"
"380","c562","C score block design W_3"
"381","c563","C performed block design W_3"
"382","c564","C verbal meaning test not performed W_3"
"383","c565","C verbal meaning exercises W_3"
"384","c566","C # correct verbal meaning part 1 test W_3"
"385","c567","C # correct verbal meaning part 2 test W_3"
"386","c568","C # performed verbal meaning part 1 test W_3"
"387","c569","C # performed verbal meaning part 2 test W_3"
"388","c570","C symbol digit test not performed W_3"
"389","c571","C symbol digit test example score W_3"
"390","c572","C symbol digit pg 1 line a performed W_3"
"391","c573","C symbol digit pg 1 line a correct W_3"
"392","c574","C symbol digit pg 1 line b performed W_3"
"393","c575","C symbol digit pg 1 line b correct W_3"
"394","c576","C symbol digit pg 1 line c performed W_3"
"395","c577","C symbol digit pg 1 line c correct W_3"
"396","c578","C symbol digit pg 1 line d performed W_3"
"397","c579","C symbol digit pg 1 line d correct W_3"
"398","c580","C symbol digit pg 1 line e performed W_3"
"399","c581","C symbol digit pg 1 line e correct W_3"
"400","c582","C symbol digit pg 2 line a performed W_3"
"401","c583","C symbol digit pg 2 line a correct W_3"
"402","c584","C symbol digit pg 2 line b performed W_3"
"403","c585","C symbol digit pg 2 line b correct W_3"
"404","c586","C symbol digit pg 2 line c performed W_3"
"405","c587","C symbol digit pg 2 line c correct W_3"
"406","c588","C symbol digit pg 2 line d performed W_3"
"407","c589","C symbol digit pg 2 line d correct W_3"
"408","c590","C symbol digit pg 2 line e performed W_3"
"409","c591","C symbol digit pg 2 line e correct W_3"
"410","c592","C digit span memory test forwards not performed W_3"
"411","c593","C digit span memory test backwards not performed W_3"
"412","c594","C # correct digit span memory test forwards W_3"
"413","c595","C # correct digit span memory test backwards W_3"
"414","c596","C perceptual speed test not performed W_3"
"415","c597","C score perceptual speed exercises W_3"
"416","c598","C # correct perceptual speed test W_3"
"417","c599","C # performed perceptual speed test W_3"
"418","c600","C Thurstone test not performed W_3"
"419","c601","C score exercise Thurstone test W_3"
"420","c602","C # correct Thurstone test W_3"
"421","c603","C # performed Thurstone test W_3"
"422","c604","C logic/memory/prose recall test not performed W_3"
"423","c605","C score logic/memory/prose recall test W_3"
"424","c606","C apprehension of point logic/memory/prose recall test W_3"
"425","cn606","C remember story from last time W_3"
"426","c607","C MIR memory/Johansson Test not performed W_3"
"427","c608","C # correct object naming W_3"
"428","c609","C # correct object recall W_3"
"429","c610","C # correct object prior recognition W_3"
"430","c611","C # correct object correspond W_3"
"431","c612","C apprehension of apartment W_3"
"432","c613","C hesitation, 1st outset W_3"
"433","c614","C adequate 1st outset W_3"
"434","c615","C use of imagery strategy W_3"
"435","c616","C clock drawing not performed W_3"
"436","c617","C score clock test W_3"
"437","c618","C setting clock with numbers test not performed W_3"
"438","c619","C time in numbers setting clock test score W_3"
"439","c620","C setting clock with words test not performed W_3"
"440","c621","C time in words setting clock test score W_3"
"441","c622","C coin test not performed W_3"
"442","c623","C coin test score W_3"
"443","cn623","C subject notices changed coin denomination W_3"
"444","c701","C # sec normal gait and turn 3 m W_3"
"445","c702","C normal gait and turn 3 m difficulty W_3"
"446","c703","C # sec side by side, looking 10 sec W_3"
"447","c704","C side by side, looking 10 sec difficulty W_3"
"448","c705","C # sec Rombergs test, without looking W_3"
"449","c706","C Rombergs test, without looking difficulty W_3"
"450","c707","C # sec semi-tandem, with looking W_3"
"451","c708","C semi-tandem, with looking, difficulty W_3"
"452","c709","C tandem stand, looking, not performed W_3"
"453","c710","C # sec tandem stand, looking 10 sec W_3"
"454","c711","C tandem stand, looking, difficulty W_3"
"455","c712","C tandem stand, without looking, not performed W_3"
"456","c713","C # sec tandem stand, without looking, W_3"
"457","c714","C tandem stand, without looking, difficulty W_3"
"458","c715","C tandem walk/looking/10 steps not performed W_3"
"459","c716","C # secs tandem walk/looking/10 steps W_3"
"460","c717","C # steps tandem walk, looking W_3"
"461","c718","C tandem walk/looking/10 steps difficulty W_3"
"462","c720","C # sec lift glass W_3"
"463","c721","C lift glass difficulty W_3"
"464","c722","C # sec lift 1 kg packet W_3"
"465","c723","C lift 1 kg packet difficulty W_3"
"466","c724","C # sec pick up pen W_3"
"467","c725","C pick up pen difficulty W_3"
"468","c726","C # sec right hand, left earlobe W_3"
"469","c727","C right hand, left earlobe difficulty W_3"
"470","c728","C # sec left hand, right earlobe W_3"
"471","c729","C left hand, right earlobe difficulty W_3"
"472","c730","C slant hands forw/backw difficulty W_3"
"473","c731","C right thumb, right little finger difficulty W_3"
"474","c732","C left thumb, left little finger difficulty W_3"
"475","c733","C hands between bottom and seat difficulty W_3"
"476","c734","C # secs right finger, left toe W_3"
"477","c735","C right finger, left toe difficulty W_3"
"478","c736","C # secs left finger, right toe W_3"
"479","c737","C left finger, right toe difficulty W_3"
"480","c738","C # secs chair stand W_3"
"481","c739","C height cm chair stand W_3"
"482","c740","C chair stand difficulty W_3"
"483","c741","C repeat chair stand 5 times not performed W_3"
"484","c742","C # secs repeat chair stand W_3"
"485","c743","C # sit ups repeat chair stand W_3"
"486","c744","C repeat chair stand 5 times difficulty W_3"
"487","c745","C # sec pour water jug/glass dominent hand W_3"
"488","c746","C pour water jug/glass dominent hand difficulty W_3"
"489","c747","C # sec pour water glass/glass dominent hand W_3"
"490","c748","C pour water glass/glass dominent hand difficulty W_3"
"491","c749","C # sec pour water glass/glass nondominent hand W_3"
"492","c750","C pour water glass/glass nondominent hand difficulty W_3"
"493","cn750","C ability to move change last 2 yrs W_3"
"494","c751","C put right hand up W_3"
"495","c752","C put right hand up with palm upward W_3"
"496","c753","C right thumb W_3"
"497","c754","C right middle finger W_3"
"498","c755","C right ring finger W_3"
"499","c756","C left ring finger W_3"
"500","c757","C left middle finger W_3"
"501","c758","C left thumb W_3"
"502","c759","C match right arm/hand difficulty W_3"
"503","c760","C match left arm/hand difficulty W_3"
"504","c761","C match right lower leg/foot difficulty W_3"
"505","c762","C match left lower leg/foot difficulty W_3"
"506","c763","C stretch down right foot tight difficulty W_3"
"507","c764","C stretch down left foot tight difficulty W_3"
"508","c765","C stretch up right foot tight difficulty W_3"
"509","c766","C stretch up left foot tight difficulty W_3"
"510","c767","C vigorimeter test elbow against table impossible W_3"
"511","c768","C vigorimeter test right attempt 1 W_3"
"512","c769","C vigorimeter test left attempt 1 W_3"
"513","c770","C vigorimeter test right attempt 2 W_3"
"514","c771","C vigorimeter test left attempt 2 W_3"
"515","c772","C vigorimeter test right attempt 3 W_3"
"516","c773","C vigorimeter test left attempt 3 W_3"
"517","c774","C vigorimeter # W_3"
"518","c775","C lung function/PEF meter impossible W_3"
"519","c776","C lung function/PEF meter # 1 l/min W_3"
"520","c777","C lung function/PEF meter # 2 l/min W_3"
"521","c778","C lung function/PEF meter # 3 l/min W_3"
"522","c779","C PEF # W_3"
"523","c780","C # sec insert/turn key W_3"
"524","c781","C insert/turn key difficulty level W_3"
"525","c782","C # sec put plug in socket W_3"
"526","c783","C put plug in socket difficulty level W_3"
"527","c784","C # sec screw in light bulb W_3"
"528","c785","C screw in light bulb difficulty level W_3"
"529","c786","C # sec put coins in slot W_3"
"530","c787","C put coins in slot difficulty level W_3"
"531","c788","C # sec dial a number W_3"
"532","c789","C dial a number difficulty level W_3"
"533","c790","C ADl-app. # W_3"
"534","c801","C feelings of loneliness presently W_3"
"535","c803","C friends to talk with W_3"
"536","c804","C are part of set of friends W_3"
"537","c805","C lack company W_3"
"538","c806","C feel abandoned W_3"
"539","c807","C # people you see W_3"
"540","c808","C prefer same/fewer/more friends/contacts W_3"
"541","c809","C how often see children/grandchildren W_3"
"542","c810","C how often phone children/grandchildren W_3"
"543","c811","C how often see sibling/relative/friend W_3"
"544","c812","C how often phone sibling/relative/friend W_3"
"545","c813","C # people confide in W_3"
"546","c814","C # people can turn to if difficulties W_3"
"547","cn814","C contacts/seeing friends changed 2 yrs W_3"
"548","c815","C difficulty walk indoors W_3"
"549","c816","C need help walk indoors W_3"
"550","c817","C difficulty walk indoors RN rating W_3"
"551","c818","C need help walk indoors RN rating W_3"
"552","c819","C difficulty walk outdoors W_3"
"553","c820","C need help walk outdoors W_3"
"554","c821","C difficulty walk outdoors RN rating W_3"
"555","c822","C need help walk outdoors RN rating W_3"
"556","c823","C difficulty walk stairs W_3"
"557","c824","C need help walk stairs W_3"
"558","c825","C difficulty walk stairs RN rating W_3"
"559","c826","C need help walk stairs RN rating W_3"
"560","c827","C difficulty bend pick up object W_3"
"561","c828","C need help bend pick up object W_3"
"562","c829","C difficulty bend pick up object RN rating W_3"
"563","c830","C need help bend pick up object RN rating W_3"
"564","c831","C difficulty getup/go to bed W_3"
"565","c832","C need help getup/go to bed W_3"
"566","c833","C difficulty getup/go to bed RN rating W_3"
"567","c834","C need help getup/go to bed RN rating W_3"
"568","c835","C difficulty move bed to chair W_3"
"569","c836","C need help move bed to chair W_3"
"570","c837","C difficulty move bed to chair RN rating W_3"
"571","c838","C need help move bed to chair RN rating W_3"
"572","c839","C difficulty stand up chair W_3"
"573","c840","C need help stand up chair W_3"
"574","c841","C difficulty stand up chair RN rating W_3"
"575","c842","C need help stand up chair RN rating W_3"
"576","c843","C difficulty reach above shoulders W_3"
"577","c844","C need help reach above shoulders W_3"
"578","c845","C difficulty reach above shoulders RN rating W_3"
"579","c846","C need help reach above shoulders RN rating W_3"
"580","c847","C difficulty handle small things W_3"
"581","c848","C need help handle small things W_3"
"582","c849","C difficulty handle small things RN rating W_3"
"583","c850","C need help handle small things RN rating W_3"
"584","c851","C difficulty bath/shower W_3"
"585","c852","C need help bath/shower W_3"
"586","c853","C difficulty bath/shower RN rating W_3"
"587","c854","C need help bath/shower RN rating W_3"
"588","c855","C difficulty keep clean/tidy W_3"
"589","c856","C need help keep clean/tidy W_3"
"590","c857","C difficulty keep clean/tidy RN rating W_3"
"591","c858","C need help keep clean/tidy RN rating W_3"
"592","c859","C difficulty dress/undress W_3"
"593","c860","C need help dress/undress W_3"
"594","c861","C difficulty dress/undress RN rating W_3"
"595","c862","C need help dress/undress RN rating W_3"
"596","c863","C difficulty use/go to toilet W_3"
"597","c864","C need help use/go to toilet W_3"
"598","c865","C difficulty use/go to toilet RN rating W_3"
"599","c866","C need help use/go to toilet RN rating W_3"
"600","c867","C difficulty eat W_3"
"601","c868","C need help eat W_3"
"602","c869","C difficulty eat, RN rating W_3"
"603","c870","C need help eat, RN rating W_3"
"604","cn870","C capacity perform activities PADL change 2 yrs W_3"
"605","c871","C difficulty housework/laundry W_3"
"606","c872","C need help housework/laundry W_3"
"607","c873","C difficulty housework/laundry RN rating W_3"
"608","c874","C need help housework/laundry RN rating W_3"
"609","c875","C difficulty make bed W_3"
"610","c876","C need help make bed W_3"
"611","c877","C difficulty make bed RN rating W_3"
"612","c878","C need help make bed RN rating W_3"
"613","c879","C difficulty cook W_3"
"614","c880","C need help cook W_3"
"615","c881","C difficulty cook, RN rating W_3"
"616","c882","C need help cook, RN rating W_3"
"617","c883","C difficulty shopping W_3"
"618","c884","C need help shopping W_3"
"619","c885","C difficulty shopping, RN rating W_3"
"620","c886","C need help shopping, RN rating W_3"
"621","c887","C difficulty getting places W_3"
"622","c888","C need help getting places W_3"
"623","c889","C difficulty getting places, RN rating W_3"
"624","c890","C need help getting places, RN rating W_3"
"625","c891","C difficulty handle economy W_3"
"626","c892","C need help handle economy W_3"
"627","c893","C difficulty handle economy, RN rating W_3"
"628","c894","C need help handle economy, RN rating W_3"
"629","c895","C difficulty use phone W_3"
"630","c896","C need help use phone W_3"
"631","c897","C difficulty use phone, RN rating W_3"
"632","c898","C need help use phone, RN rating W_3"
"633","cn898","C capacity perform activities IADL changed 2 yrs W_3"
"634","c899","C home making service W_3"
"635","c900","C any technical aids W_3"
"636","c911","C compare to twin physical health W_3"
"637","c912","C compare to twin memory/thinking W_3"
"638","c913","C compare to twin psych well-being W_3"
"639","c916","C anything trouble you growing old W_3"
"640","c917","C most important thing in your life W_3"
"641","c918","C anything important for investigation W_3"
"642","c919","C W_3"
"643","cn920","C W_3"
"644","cn921","C W_3"
"645","c999","C self report inventories given W_3"
"646","c1001","C last wk bothered by things W_3"
"647","c1002","C last wk appetite poor W_3"
"648","c1003","C last wk not shake off blues W_3"
"649","c1004","C last wk felt good as other people W_3"
"650","c1005","C last wk trouble keeping mind on what was doing W_3"
"651","c1006","C last wk felt depressed W_3"
"652","c1007","C last wk everything was effort W_3"
"653","c1008","C last wk felt hopeful future W_3"
"654","c1009","C last wk felt life failure W_3"
"655","c1010","C last wk felt fearful W_3"
"656","c1011","C last wk restless sleep W_3"
"657","c1012","C last wk happy W_3"
"658","c1013","C last wk talked less W_3"
"659","c1014","C last wk felt lonely W_3"
"660","c1015","C last wk people unfriendly W_3"
"661","c1016","C last wk enjoyed life W_3"
"662","c1017","C last wk crying spells W_3"
"663","c1018","C last wk felt sad W_3"
"664","c1019","C last wk felt people dislike me W_3"
"665","c1020","C last wk not get going W_3"
"666","c1101","C like alot activity W_3"
"667","c1102","C often anxious W_3"
